# ----------------------------------------
# Páginas e telas: Título da página e nome da tela
# Conta: Viva Fidelidade
# Propriedade: Viva Fidelidade 1.5
# ----------------------------------------
# 
# Todos os usuários
# Data de início: 20250101
# Data de término: 20260524
Título da página e nome da tela,Página de destino + string de consulta,Visualizações,Usuários ativos,Visualizações por usuário ativo,Tempo médio de engajamento por usuário ativo,Contagem de eventos,Eventos principais,Receita total
(not set),/selectTrip?originCode=40381&origin=TERESINA%20(LAD.%20DO%20URUGUAI)%20-%20PI&destinationCode=50426&destination=PIRI%20PIRI%20-%20PI&departureDate=2025-06-22,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=40546&origin=CARAUBAS%20DO%20PIAUI%20(VOLTA%20DA%20JUREMA)%20-%20PI&destinationCode=48653&destination=PARNAIBA%20-%20PI&departureDate=2025-10-19,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=40546&origin=CARAUBAS%20DO%20PIAUI%20(VOLTA%20DA%20JUREMA)%20-%20PI&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2025-12-12,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=40558&origin=ITAPECURU%20MIRIM%20(ENTRONCAMENTO)%20-%20MA&destinationCode=46166&destination=TIMON%20-%20MA&departureDate=2026-02-12,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=40558&origin=ITAPECURU%20MIRIM%20(ENTRONCAMENTO)%20-%20MA&destinationCode=48093&destination=PERITORO%20-%20MA&departureDate=2025-12-20,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=40558&origin=ITAPECURU%20MIRIM%20(ENTRONCAMENTO)%20-%20MA&destinationCode=48653&destination=PARNAIBA%20-%20PI&departureDate=2025-08-04,1,1,1,15,3,0,0
(not set),/selectTrip?originCode=40558&origin=ITAPECURU%20MIRIM%20(ENTRONCAMENTO)%20-%20MA&destinationCode=48653&destination=PARNAIBA%20-%20PI&departureDate=2026-05-12,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=40558&origin=ITAPECURU%20MIRIM%20(ENTRONCAMENTO)%20-%20MA&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-04-22,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=40589&origin=BARRA%20GRANDE%20-%20PI&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-04-11,1,1,1,1,4,0,0
(not set),/selectTrip?originCode=40603&origin=PARNAIBA%20(Av.%20Capitao%20Claro)%20-%20PI&destinationCode=50138&destination=SAO%20LUIS%20-%20MA&departureDate=2025-09-05,1,1,1,0,4,0,0
(not set),/selectTrip?originCode=42269&origin=JUAZEIRO%20DO%20NORTE%20(AV%20PADRE%20CICERO)%20-%20CE&destinationCode=42336&destination=PATOS%20(CENTRO)%20-%20PB&departureDate=2025-09-11,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=42269&origin=JUAZEIRO%20DO%20NORTE%20(AV%20PADRE%20CICERO)%20-%20CE&destinationCode=43971&destination=FORTALEZA%20(TA%20MESSEJANA)%20-%20CE&departureDate=2025-10-11,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=42269&origin=JUAZEIRO%20DO%20NORTE%20(AV%20PADRE%20CICERO)%20-%20CE&destinationCode=50232&destination=SALVADOR%20-%20BA&departureDate=2025-10-09,1,1,1,3,4,0,0
(not set),/selectTrip?originCode=42269&origin=JUAZEIRO%20DO%20NORTE%20(AV%20PADRE%20CICERO)%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-08-21,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=42269&origin=JUAZEIRO%20DO%20NORTE%20(AV%20PADRE%20CICERO)%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-07-31,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42269&origin=Juazeiro%20do%20Norte%20&destinationCode=&destination=Picos%20Piau%C3%AD%20&departureDate=2025-07-06,1,1,1,2,4,0,0
(not set),/selectTrip?originCode=42355&origin=SAO%20BENTINHO%20-%20PB&destinationCode=43131&destination=CAJAZEIRAS%20-%20PB&departureDate=2025-12-07,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42383&origin=MANGABEIRA%20-%20CE&destinationCode=48569&destination=CRATO%20-%20CE&departureDate=2026-04-05,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=42682&origin=MINEIROLANDIA%20-%20CE&destinationCode=39024&destination=QUIXERAMOBIM%20-%20CE&departureDate=2025-08-06,1,1,1,2,4,0,0
(not set),/selectTrip?originCode=42682&origin=MINEIROLANDIA%20-%20CE&destinationCode=48569&destination=CRATO%20-%20CE&departureDate=2026-04-21,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42682&origin=MINEIROLANDIA%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-05-04,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=42729&origin=LIMOEIRO%20DO%20NORTE%20(TRIANGULO)%20-%20CE&destinationCode=39267&destination=ICO%20-%20CE&departureDate=2026-03-24,1,1,1,9,3,0,0
(not set),/selectTrip?originCode=42729&origin=LIMOEIRO%20DO%20NORTE%20(TRIANGULO)%20-%20CE&destinationCode=39267&destination=ICO%20-%20CE&departureDate=2026-05-19,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42907&origin=RAFAEL%20ARRUDA%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2026-02-23,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=39024&destination=QUIXERAMOBIM%20-%20CE&departureDate=2025-06-27,1,1,1,3,4,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=39067&destination=TIANGUA%20-%20CE&departureDate=2025-12-20,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=39067&destination=TIANGUA%20-%20CE&departureDate=2026-04-26,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=39078&destination=VICOSA%20DO%20CEARA%20-%20CE&departureDate=2026-04-02,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=40603&destination=PARNAIBA%20(Av.%20Capitao%20Claro)%20-%20PI&departureDate=2025-07-16,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=46142&destination=CAXIAS%20-%20MA&departureDate=2025-09-10,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=46172&destination=CAMPO%20MAIOR%20-%20PI&departureDate=2026-02-13,1,1,1,1,3,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=47967&destination=IMPERATRIZ%20-%20MA&departureDate=2025-08-10,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48641&destination=PIRACURUCA%20-%20PI&departureDate=2025-11-01,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48651&destination=CARNAUBAL%20-%20CE&departureDate=2025-12-18,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48652&destination=UBAJARA%20-%20CE&departureDate=2026-01-17,1,1,1,1,4,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48658&destination=BARROQUINHA%20-%20CE&departureDate=2026-04-13,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48660&destination=SAO%20BENEDITO%20-%20CE&departureDate=2026-03-03,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48662&destination=GRACA%20-%20CE&departureDate=2025-12-19,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2025-08-28,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2025-08-31,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2025-09-05,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2025-09-24,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2025-10-15,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2025-12-21,1,1,1,38,4,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2025-12-30,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2026-01-13,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2026-01-23,1,1,1,18,3,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2026-01-27,1,1,1,59,3,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48679&destination=SOBRAL%20-%20CE&departureDate=2026-02-27,1,1,1,3,3,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48686&destination=GRANJA%20-%20CE&departureDate=2026-04-26,1,1,1,0,4,2,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48687&destination=CAMOCIM%20-%20CE&departureDate=2026-03-27,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48687&destination=CAMOCIM%20-%20CE&departureDate=2026-04-26,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48687&destination=CAMOCIM%20-%20CE&departureDate=2026-04-30,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48693&destination=ACARAU%20-%20CE&departureDate=2025-12-05,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48693&destination=ACARAU%20-%20CE&departureDate=2025-12-12,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48693&destination=ACARAU%20-%20CE&departureDate=2026-01-28,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48693&destination=ACARAU%20-%20CE&departureDate=2026-05-06,1,0,0,0,3,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48694&destination=ITAREMA%20-%20CE&departureDate=2026-02-01,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48694&destination=ITAREMA%20-%20CE&departureDate=2026-02-17,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48696&destination=ITAPAJE%20-%20CE&departureDate=2025-11-19,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48696&destination=ITAPAJE%20-%20CE&departureDate=2025-12-12,1,1,1,1,3,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48696&destination=ITAPAJE%20-%20CE&departureDate=2026-04-14,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48696&destination=ITAPAJE%20-%20CE&departureDate=2026-04-27,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48700&destination=UMIRIM%20-%20CE&departureDate=2026-02-22,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48701&destination=AMONTADA%20-%20CE&departureDate=2025-06-30,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48704&destination=ITAPIPOCA%20-%20CE&departureDate=2025-11-19,1,1,1,6,3,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48704&destination=ITAPIPOCA%20-%20CE&departureDate=2026-01-14,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48704&destination=ITAPIPOCA%20-%20CE&departureDate=2026-02-18,1,1,1,1,3,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=48705&destination=TURURU%20-%20CE&departureDate=2026-02-14,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=49479&destination=SAO%20PAULO%20-%20SP&departureDate=2026-02-18,1,0,0,0,3,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2025-08-27,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2025-10-07,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-02-11,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=50039&destination=TERESINA%20-%20PI&departureDate=2026-04-30,1,1,1,0,3,1,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=50710&destination=RECIFE%20-%20PE&departureDate=2025-09-24,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA%20(TA%20ANTONIO%20BEZERRA)%20-%20CE&destinationCode=50927&destination=NATAL%20-%20RN&departureDate=2026-01-05,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=42951&origin=FORTALEZA+%28TA+ANTONIO+BEZERRA%29+-+CE&destinationCode=48611&destination=PIRIPIRI+-+PI&departureDate=2026-03-08,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=42978&origin=BOA%20VENTURA%20-%20PB&destinationCode=48892&destination=CAMPINA%20GRANDE%20-%20PB&departureDate=2026-04-12,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43089&origin=BARRO%20-%20CE&destinationCode=38980&destination=MAURITI%20-%20CE&departureDate=2025-06-21,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43089&origin=BARRO%20-%20CE&destinationCode=38980&destination=MAURITI%20-%20CE&departureDate=2025-09-16,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=43089&origin=BARRO%20-%20CE&destinationCode=43971&destination=FORTALEZA%20(TA%20MESSEJANA)%20-%20CE&departureDate=2025-07-17,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43089&origin=BARRO%20-%20CE&destinationCode=48431&destination=SENHOR%20DO%20BONFIM%20-%20BA&departureDate=2025-09-27,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=43089&origin=BARRO%20-%20CE&destinationCode=48569&destination=CRATO%20-%20CE&departureDate=2026-01-23,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43089&origin=BARRO%20-%20CE&destinationCode=48569&destination=CRATO%20-%20CE&departureDate=2026-03-06,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=43089&origin=BARRO%20-%20CE&destinationCode=48569&destination=CRATO%20-%20CE&departureDate=2026-04-21,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=43089&origin=BARRO%20-%20CE&destinationCode=48576&destination=JUAZEIRO%20DO%20NORTE%20-%20CE&departureDate=2026-02-14,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=43089&origin=BARRO%20-%20CE&destinationCode=48576&destination=JUAZEIRO%20DO%20NORTE%20-%20CE&departureDate=2026-04-20,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=43089&origin=BARRO%20-%20CE&destinationCode=48743&destination=PATOS%20-%20PB&departureDate=2025-08-15,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=43089&origin=BARRO%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-04-24,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43089&origin=BARRO%20-%20CE&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2026-04-19,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43098&origin=MONTE%20HOREBE%20-%20PB&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2026-06-02,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=38991&destination=CONCEICAO%20-%20PB&departureDate=2026-02-14,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=39156&destination=BREJO%20SANTO%20-%20CE&departureDate=2025-09-26,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=43142&destination=BONITO%20DE%20SANTA%20FE%20-%20PB&departureDate=2025-07-18,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=43153&destination=SAO%20JOSE%20DE%20PIRANHAS%20-%20PB&departureDate=2025-11-30,1,1,1,10,4,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=43470&destination=SOUSA%20-%20PB&departureDate=2025-07-27,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=43470&destination=SOUSA%20-%20PB&departureDate=2025-08-16,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=43470&destination=SOUSA%20-%20PB&departureDate=2025-09-22,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=43481&destination=APARECIDA%20-%20PB&departureDate=2025-09-23,1,1,1,1,3,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=43481&destination=APARECIDA%20-%20PB&departureDate=2026-01-18,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=43581&destination=POMBAL%20-%20PB&departureDate=2025-12-28,1,1,1,1,3,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=43581&destination=POMBAL%20-%20PB&departureDate=2026-02-13,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=48743&destination=PATOS%20-%20PB&departureDate=2025-08-28,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=48743&destination=PATOS%20-%20PB&departureDate=2025-09-28,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=48743&destination=PATOS%20-%20PB&departureDate=2025-11-23,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=48743&destination=PATOS%20-%20PB&departureDate=2025-12-30,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=48892&destination=CAMPINA%20GRANDE%20-%20PB&departureDate=2025-09-11,1,1,1,4,3,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=48892&destination=CAMPINA%20GRANDE%20-%20PB&departureDate=2025-09-12,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=48892&destination=CAMPINA%20GRANDE%20-%20PB&departureDate=2025-10-15,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=48892&destination=CAMPINA%20GRANDE%20-%20PB&departureDate=2025-11-21,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=48892&destination=CAMPINA%20GRANDE%20-%20PB&departureDate=2025-11-24,1,1,1,0,3,1,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=48892&destination=CAMPINA%20GRANDE%20-%20PB&departureDate=2025-11-29,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-12-19,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-04-18,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-10-20,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-12-20,1,1,1,9,3,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-12-21,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2025-12-23,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2026-01-08,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2026-01-10,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2026-02-24,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43131&origin=CAJAZEIRAS%20-%20PB&destinationCode=50816&destination=JOAO%20PESSOA%20-%20PB&departureDate=2026-07-02,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43153&origin=SAO%20JOSE%20DE%20PIRANHAS%20-%20PB&destinationCode=38991&destination=CONCEICAO%20-%20PB&departureDate=2025-12-23,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43153&origin=SAO%20JOSE%20DE%20PIRANHAS%20-%20PB&destinationCode=43131&destination=CAJAZEIRAS%20-%20PB&departureDate=2025-06-26,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43153&origin=SAO%20JOSE%20DE%20PIRANHAS%20-%20PB&destinationCode=43131&destination=CAJAZEIRAS%20-%20PB&departureDate=2025-11-30,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43217&origin=IPAUMIRIM%20-%20CE&destinationCode=43089&destination=BARRO%20-%20CE&departureDate=2025-12-18,1,1,1,10,5,1,0
(not set),/selectTrip?originCode=43217&origin=IPAUMIRIM%20-%20CE&destinationCode=43971&destination=FORTALEZA%20(TA%20MESSEJANA)%20-%20CE&departureDate=2026-04-22,1,1,1,0,3,0,0
(not set),/selectTrip?originCode=43217&origin=IPAUMIRIM%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2025-07-07,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43217&origin=IPAUMIRIM%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-01-29,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43217&origin=IPAUMIRIM%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-03-23,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43217&origin=IPAUMIRIM%20-%20CE&destinationCode=50604&destination=FORTALEZA%20-%20CE&departureDate=2026-04-21,1,0,0,0,2,0,0
(not set),/selectTrip?originCode=43238&origin=UMARI%20-%20CE&destinationCode=39267&destination=ICO%20-%20CE&departureDate=2025-10-29,1,1,1,0,2,0,0
(not set),/selectTrip?originCode=43283&origin=SAO%20JOAO%20DO%20RIO%20DO%20PEIXE%20-%20PB&destinationCode=48892&destination=CAMPINA%20GRANDE%20-%20PB&departureDate=2025-11-24,1,1,1,19,4,1,0
